Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Price,Model,Brand
2009,60000,Petrol,Manual,First,17.5,85.8,2.45,SWIFT DZIRE ZXI,Maruti
2014,45000,Diesel,Automatic,First,17.05,184.0,21.5,X1 SDRIVE 20D SPORTLINE,BMW
2010,41195,Petrol,Manual,First,15.0,90.0,1.38,MANZA AQUA SAFIRE,Tata
2016,89000,Diesel,Manual,First,16.0,140.0,13.5,XUV500 W10 2WD,Mahindra
2009,60510,Petrol,Automatic,Second,16.95,78.9,3.1,I10 SPORTZ AT,Hyundai
2016,8500,Petrol,Manual,First,21.4,83.1,5.49,BALENO SIGMA 1.2,Maruti
2017,35981,Diesel,Manual,First,24.3,88.5,9.51,VITARA BREZZA ZDI PLUS DUAL TONE,Maruti
2012,23152,Petrol,Manual,First,15.6,70.02,2.39,FIGO PETROL ZXI,Ford
2014,74663,CNG,Manual,First,18.15,67.04,3.25,WAGON R CNG LXI,Maruti
2014,61529,Petrol,Automatic,First,18.19,103.5,5.65,VENTO SPORT 1.2 TSI AT,Volkswagen
2010,91596,Diesel,Manual,First,14.95,93.7,1.85,XYLO D2 BS III,Mahindra
2019,14298,Petrol,Automatic,First,13.33,97.7,2.02,CAYENNE BASE,Porsche
2013,83327,Diesel,Manual,First,19.3,73.9,5.8,SWIFT DZIRE VDI,Maruti
2017,22857,Petrol,Manual,First,16.2,74.0,6.9,POLO 1.2 MPI HIGHLINE PLUS,Volkswagen
2013,34620,Petrol,Manual,Second,17.01,121.3,5.35,VERNA 1.6 VTVT,Hyundai
2010,56000,Petrol,Manual,First,19.81,68.05,2.85,I10 ERA 1.1,Hyundai
2014,81000,Diesel,Automatic,First,13.0,204.0,22.75,E-CLASS E250 CDI LAUNCH EDITION,Mercedes-Benz
1998,95150,Petrol,Manual,Third,17.3,60.0,0.45,ZEN LXI,Maruti
2013,32776,Petrol,Manual,First,20.36,78.9,4.64,I10 SPORTZ,Hyundai
2016,51587,Diesel,Manual,First,25.8,98.6,5.27,AMAZE S I-DTECH,Honda
2016,36000,Diesel,Manual,First,14.1,148.0,10.0,SAFARI STORME VX,Tata
2015,22000,Petrol,Manual,First,18.5,86.8,3.95,BRIO 1.2 S MT,Honda
2010,30754,Petrol,Manual,First,17.0,80.0,3.38,I20 ASTA,Hyundai
2018,37109,Petrol,Manual,First,14.69,120.33,16.8,JETTA 2012-2014 1.4 TSI,Volkswagen
2010,45000,Petrol,Manual,First,16.7,88.8,1.99,JAZZ SELECT EDITION,Honda
2017,33284,Petrol,Manual,First,18.9,82.0,5.84,GRAND I10 SPORTZ,Hyundai
2016,55115,Diesel,Automatic,First,14.74,97.7,36.15,XF DIESEL,Jaguar
2014,18000,Diesel,Automatic,First,16.36,187.7,25.7,XF 2.2 LITRE LUXURY,Jaguar
2013,130790,Diesel,Manual,First,16.0,140.0,9.24,XUV500 W8 2WD,Mahindra
2015,16607,Diesel,Manual,First,22.7,118.0,7.65,S CROSS DDIS 320 ALPHA,Maruti
2015,32205,Diesel,Automatic,First,17.11,174.33,25.31,A4 2.0 TDI 177 BHP PREMIUM PLUS,Audi
2013,67000,Diesel,Manual,First,19.01,108.45,4.75,DUSTER 110PS DIESEL RXZ,Renault
2014,57676,Petrol,Manual,First,19.1,85.8,6.69,SWIFT DZIRE VXI,Maruti
2012,41000,Petrol,Manual,First,16.47,73.9,3.1,POLO PETROL TRENDLINE 1.2L,Volkswagen
2012,65000,Petrol,Manual,First,19.7,35.0,1.55,OMNI 8 SEATER BSII,Maruti
2019,12153,Petrol,Automatic,First,18.9,81.86,6.84,GRAND I10 1.2 KAPPA MAGNA AT,Hyundai
2014,16810,Petrol,Manual,First,25.4,37.5,1.6,NANO TWIST XT,Tata
2017,61221,Petrol,Automatic,First,17.84,147.51,21.73,A4 30 TFSI PREMIUM PLUS,Audi
2015,22000,Petrol,Manual,First,16.47,74.0,4.75,POLO 1.2 MPI HIGHLINE,Volkswagen
2015,63714,Petrol,Manual,First,22.74,47.3,2.45,ALTO 800 LXI,Maruti
2019,14857,Diesel,Automatic,First,20.7,113.98,31.55,COOPER 5 DOOR D,Mini
2012,69000,Diesel,Automatic,Second,15.2,140.8,10.25,A4 NEW 2.0 TDI MULTITRONIC,Audi
2019,14648,Diesel,Manual,First,12.62,158.0,27.36,ENDEAVOUR TITANIUM 4X2,Ford
2013,100000,Petrol,Manual,Second,15.8,110.0,6.5,ECOSPORT 1.5 TI VCT MT TITANIUM,Ford
2016,22000,Petrol,Manual,First,18.9,82.0,4.25,GRAND I10 MAGNA,Hyundai
2014,10000,Petrol,Manual,First,18.2,82.4,5.5,SAIL 1.2 LS,Chevrolet
2015,107000,Petrol,Manual,First,20.85,83.14,4.0,SWIFT DZIRE LXI,Maruti
2017,48198,Petrol,Manual,First,17.57,88.7,4.65,ZEST REVOTRON 1.2T XM,Tata
2015,15000,Diesel,Automatic,First,19.27,170.0,28.5,NEW C-CLASS C 220 CDI AVANTGARDE,Mercedes-Benz
2014,80073,Diesel,Manual,First,17.3,163.7,7.11,CRUZE LTZ,Chevrolet
2013,85388,Diesel,Manual,First,21.1,73.9,3.9,RITZ VDI,Maruti
2017,14700,Petrol,Manual,First,18.9,81.86,5.6,GRAND I10 1.2 KAPPA SPORTZ OPTION,Hyundai
2012,53000,Diesel,Manual,Third,28.4,73.75,2.25,DZIRE LDI,Maruti
2011,34994,Diesel,Manual,First,22.32,126.32,3.9,VERNA 1.6 SX,Hyundai
2014,82536,Diesel,Automatic,First,14.74,97.7,28.63,XF DIESEL,Jaguar
2013,82000,Petrol,Automatic,First,13.7,157.75,7.25,SUPERB ELEGANCE 1.8 TSI AT,Skoda
2006,52000,Petrol,Manual,Second,18.9,67.1,2.0,WAGON R LXI,Maruti
2011,20000,Petrol,Manual,First,16.47,73.9,3.5,POLO PETROL HIGHLINE 1.2L,Volkswagen
2011,55000,Petrol,Manual,First,14.8,130.2,5.0,CIVIC 2010-2013 1.8 S MT,Honda
2015,47001,CNG,Manual,First,20.0,63.0,3.72,EECO CNG 5 SEATER AC,Maruti
2014,52000,Petrol,Manual,First,22.5,67.04,3.45,WAGON R VXI,Maruti
2013,43284,Diesel,Manual,First,23.4,74.0,4.5,SWIFT DZIRE VDI,Maruti
2018,23875,Petrol,Automatic,First,13.0,121.3,14.36,CRETA 1.6 SX PLUS PETROL AUTOMATIC,Hyundai
2016,51866,Petrol,Manual,First,18.9,82.0,5.5,GRAND I10 ASTA,Hyundai
2013,69000,Diesel,Manual,First,23.08,63.1,3.0,MICRA DIESEL XV PREMIUM,Nissan
2017,62788,Petrol,Manual,First,18.9,81.86,6.08,GRAND I10 1.2 KAPPA ASTA,Hyundai
2013,53000,Diesel,Manual,First,20.54,103.6,5.0,VENTO DIESEL HIGHLINE,Volkswagen
2015,47566,Diesel,Automatic,First,12.55,168.5,20.25,FORTUNER 4X2 AT,Toyota
2002,67000,Petrol,Manual,Third,18.15,97.7,1.2,SANTRO GS ZIPDRIVE - EURO II,Hyundai
2018,20300,Diesel,Automatic,First,11.36,171.5,18.0,INNOVA CRYSTA 2.8 GX AT,Toyota
2015,48300,Diesel,Automatic,First,20.0,107.3,17.5,A CLASS A180 CDI,Mercedes-Benz
2013,30000,Petrol,Manual,First,21.1,55.2,2.1,EON D LITE,Hyundai
2012,36000,Diesel,Manual,Second,22.7,126.24,7.5,ELANTRA CRDI SX,Hyundai
2015,27641,Diesel,Automatic,Second,20.7,113.98,24.77,COOPER 3 DOOR D,Mini
2015,60000,Diesel,Manual,First,19.64,108.45,8.65,DUSTER 110PS DIESEL RXZ OPTION,Renault
2019,9000,Diesel,Automatic,First,10.91,197.0,35.5,ENDEAVOUR 3.2 TITANIUM AT 4X4,Ford
2014,60750,Petrol,Manual,First,14.28,138.03,10.5,COROLLA ALTIS GL MT,Toyota
2018,9000,Diesel,Manual,First,14.0,155.0,13.0,XUV500 W7,Mahindra
2012,41100,Diesel,Automatic,First,16.77,97.7,26.5,7 SERIES 730LD DESIGN PURE EXCELLENCE CBU,BMW
2004,60000,Petrol,Manual,Second,17.3,64.0,1.4,WAGON R LX BSIII,Maruti
2017,38424,Petrol,Manual,First,17.8,117.3,7.51,CITY I VTEC SV,Honda
2014,50000,Diesel,Manual,First,22.9,74.0,4.3,SWIFT VDI,Maruti
2015,19000,Petrol,Automatic,First,18.0,117.3,8.95,CITY I-VTEC CVT VX,Honda
2015,58734,Diesel,Manual,First,20.77,88.76,6.91,ERTIGA VDI,Maruti
2016,65257,Diesel,Manual,First,19.01,108.45,9.75,DUSTER 110PS DIESEL RXZ,Renault
2010,130000,Diesel,Manual,Second,19.3,73.9,4.0,SWIFT DZIRE VDI,Maruti
2011,79000,Diesel,Manual,First,23.2,73.94,3.65,RITZ VDI,Maruti
2013,78000,Diesel,Manual,First,15.1,140.0,10.75,XUV500 W8 4WD,Mahindra
2015,49133,Petrol,Manual,First,19.4,86.8,4.51,BRIO S MT,Honda
2016,22769,Diesel,Automatic,First,18.15,165.0,49.22,M-CLASS ML 350 4MATIC,Mercedes-Benz
2014,54448,Diesel,Manual,First,21.02,88.8,3.7,MANZA CLUB CLASS QUADRAJET90 LS,Tata
2014,53000,Diesel,Manual,First,12.8,102.0,12.99,INNOVA 2.5 V DIESEL 7-SEATER,Toyota
2015,62088,Petrol,Manual,First,18.6,85.8,4.15,SWIFT VXI,Maruti
2012,14800,Petrol,Manual,First,17.01,121.3,4.4,VERNA 1.6 EX VTVT,Hyundai
2015,26000,Petrol,Manual,First,17.3,117.3,4.25,MOBILIO S I VTEC,Honda
2017,32005,Petrol,Manual,First,18.0,86.7,4.25,AMAZE S I-VTECH,Honda
2017,35000,Petrol,Automatic,First,18.0,117.3,7.7,CITY I-VTEC CVT VX,Honda
2015,52000,Diesel,Automatic,First,12.7,187.7,39.75,ROVER RANGE ROVER 2.2L DYNAMIC,Land
2017,11000,Petrol,Manual,First,17.4,117.3,8.5,CITY I-VTEC V,Honda
2008,62000,Petrol,Automatic,First,9.5,97.7,7.0,E-CLASS 280 ELEGANCE,Mercedes-Benz
2002,65134,Petrol,Manual,Third,13.8,70.0,0.8,IKON 1.3 FLAIR,Ford
2013,71000,Diesel,Manual,First,13.0,168.5,15.25,FORTUNER 4X2 MANUAL,Toyota
2008,51366,Petrol,Manual,First,19.0,66.1,2.25,A-STAR VXI,Maruti
2016,46300,Diesel,Manual,First,14.07,83.1,4.85,SUMO EX,Tata
2012,60908,Petrol,Automatic,Second,15.6,116.3,6.42,CITY V AT,Honda
2012,93450,Diesel,Manual,Second,23.19,63.12,2.5,MICRA XV D,Nissan
2011,104000,Diesel,Automatic,First,19.08,126.32,5.75,VERNA SX CRDI AT,Hyundai
2003,52000,Petrol,Manual,First,16.1,37.0,0.5,800 STD,Maruti
2015,42999,Diesel,Manual,First,15.1,140.0,11.52,XUV500 W8 4WD,Mahindra
2014,90000,Diesel,Manual,First,21.5,88.8,4.5,SX4 VDI,Maruti
2013,72000,Petrol,Automatic,First,15.0,98.6,4.75,I20 SPORTZ AT 1.4,Hyundai
2019,54321,Diesel,Manual,First,19.67,126.2,13.54,CRETA 1.6 CRDI SX,Hyundai
2015,59630,Diesel,Automatic,First,13.0,201.1,23.41,E-CLASS E250 CDI AVANTGRADE,Mercedes-Benz
2013,116000,Diesel,Automatic,Second,12.55,168.5,19.25,FORTUNER 4X2 AT,Toyota
2015,34000,Diesel,Automatic,First,9.0,181.0,20.0,S60 D4 KINETIC,Volvo
2011,70000,Diesel,Automatic,First,14.21,203.0,13.0,E-CLASS 2009-2013 E250 CDI AVANTGARDE,Mercedes-Benz
2010,80000,Petrol,Manual,First,10.2,180.0,3.99,ACCORD 2.4 ELEGANCE M/T,Honda
2015,110000,Diesel,Manual,First,25.8,98.6,4.65,AMAZE S I-DTECH,Honda
2013,56454,Diesel,Manual,First,28.4,73.75,4.65,DZIRE ZDI,Maruti
2013,60000,Petrol,Manual,First,18.6,85.8,3.15,SWIFT LXI,Maruti
2013,56000,Petrol,Automatic,First,14.53,138.1,8.25,COROLLA ALTIS G HV AT,Toyota
2012,63000,Diesel,Automatic,Second,11.49,97.7,65.0,ROVER RANGE ROVER VOGUE SE 4.4 SDV8,Land
2012,63000,Diesel,Manual,First,22.9,74.0,4.5,SWIFT VDI,Maruti
2017,15050,Diesel,Manual,First,16.3,170.0,17.5,COMPASS 2.0 LIMITED OPTION 4X4,Jeep
2016,29401,Petrol,Manual,First,20.4,81.8,4.31,SWIFT VXI BSIV,Maruti
2016,25238,Petrol,Manual,First,18.7,88.7,6.2,JAZZ 1.2 SV I VTEC,Honda
2011,79000,Diesel,Manual,First,23.59,97.7,4.67,ETIOS GD,Toyota
2011,58752,Petrol,Manual,First,16.47,73.9,3.32,POLO PETROL TRENDLINE 1.2L,Volkswagen
2011,62000,Petrol,Automatic,First,12.9,130.0,3.75,CIVIC 2006-2010 1.8 V AT,Honda
2013,53000,Petrol,Manual,First,16.78,88.73,4.7,ETIOS G SP,Toyota
2016,51000,Petrol,Manual,First,17.01,121.3,6.5,VERNA 1.6 SX VTVT,Hyundai
2009,53000,Diesel,Manual,First,12.8,102.0,7.25,INNOVA 2.5 G4 DIESEL 8-SEATER,Toyota
2016,61717,Diesel,Manual,First,22.7,118.0,8.94,SX4 S CROSS DDIS 320 ZETA,Maruti
2018,8896,Petrol,Manual,First,19.0,94.68,7.34,FREESTYLE TITANIUM PLUS PETROL,Ford
2016,17000,Petrol,Manual,First,21.4,83.1,6.9,BALENO ALPHA 1.2,Maruti
2016,31378,Petrol,Manual,First,18.2,88.7,5.9,JAZZ V,Honda
2013,114000,Diesel,Automatic,First,22.32,126.3,6.75,VERNA 1.6 CRDI EX AT,Hyundai
2014,81000,Diesel,Manual,First,25.8,98.6,4.1,AMAZE VX I-DTEC,Honda
2017,31000,Diesel,Automatic,First,18.51,147.51,27.0,Q3 30 TDI PREMIUM FWD,Audi
2014,35000,Petrol,Manual,First,15.0,103.52,4.5,RAPID 2013-2016 1.6 MPI AMBITION,Skoda
2013,60001,Diesel,Automatic,First,17.11,174.33,14.5,A4 2.0 TDI 177 BHP PREMIUM PLUS,Audi
2014,75074,Diesel,Manual,First,23.4,74.0,5.25,SWIFT DZIRE VDI,Maruti
2012,80000,Diesel,Manual,Second,22.3,74.0,1.2,INDICA VISTA QUADRAJET LS,Tata
2006,53000,Diesel,Manual,Second,12.99,100.6,4.95,INNOVA 2.5 G (DIESEL) 8 SEATER,Toyota
2013,60000,Diesel,Manual,First,19.64,108.45,7.5,DUSTER 110PS DIESEL RXZ PLUS,Renault
2015,7501,Petrol,Automatic,First,10.0,97.7,48.0,E-CLASS E400 CABRIOLET,Mercedes-Benz
2015,58000,Diesel,Manual,First,25.8,98.6,4.45,AMAZE S I-DTECH,Honda
2018,29277,Diesel,Automatic,First,11.57,97.7,59.65,GLE 350D,Mercedes-Benz
2015,57034,Diesel,Manual,First,23.2,73.94,4.38,RITZ VDI,Maruti
2016,40810,Diesel,Manual,First,28.09,88.5,7.9,CIAZ ZDI PLUS SHVS,Maruti
2008,35268,Petrol,Manual,Second,18.15,62.0,1.88,SANTRO XING GL,Hyundai
2008,81000,Diesel,Automatic,Second,18.48,97.7,10.5,5 SERIES 520D SEDAN,BMW
2018,34630,Petrol,Automatic,First,21.4,83.1,7.29,BALENO DELTA CVT,Maruti
2012,45122,Diesel,Manual,First,23.5,88.7,6.0,FIESTA DIESEL TITANIUM PLUS,Ford
2011,126000,Diesel,Manual,Third,16.0,140.0,6.7,XUV500 W8 2WD,Mahindra
2009,63000,Petrol,Manual,First,19.7,46.3,1.5,ALTO LXI,Maruti
2016,32298,Diesel,Automatic,First,20.7,113.98,23.8,COOPER 3 DOOR D,Mini
2014,63288,Diesel,Manual,First,15.1,140.0,7.77,XUV500 W8 4WD,Mahindra
2012,43337,Petrol,Manual,First,17.92,62.1,3.32,SANTRO XING GLS,Hyundai
2015,46561,Diesel,Manual,First,22.9,74.0,4.94,SWIFT VDI,Maruti
2013,34000,Diesel,Automatic,Second,20.0,107.3,11.0,A CLASS A180 CDI,Mercedes-Benz
2016,48000,Petrol,Manual,First,25.17,53.3,3.4,KWID RXT,Renault
2013,56263,Diesel,Manual,First,22.9,74.0,4.17,SWIFT VDI,Maruti
2005,84060,Petrol,Manual,Second,17.3,60.0,1.25,ZEN LXI,Maruti
2016,9000,Petrol,Automatic,First,18.9,82.0,5.45,GRAND I10 MAGNA AT,Hyundai
2012,79000,Diesel,Manual,First,21.12,88.8,2.59,MANZA AURA QUADRAJET BS IV,Tata
2015,87900,Diesel,Manual,First,16.0,140.0,12.01,XUV500 W10 AWD,Mahindra
2010,72425,Petrol,Manual,Second,17.5,85.8,2.45,SWIFT DZIRE 1.2 VXI BSIV,Maruti
2015,38000,Diesel,Automatic,First,15.73,174.33,29.0,Q3 35 TDI QUATTRO PREMIUM PLUS,Audi
2008,83000,Diesel,Manual,Second,17.8,97.7,2.4,FIESTA 1.4 SXI TDCI,Ford
2010,107000,Diesel,Automatic,First,14.84,170.0,11.99,NEW C-CLASS C 220 CDI ELEGANCE AT,Mercedes-Benz
2015,51000,Petrol,Automatic,First,18.0,117.3,7.9,CITY I VTEC CVT VX,Honda
2010,53000,Diesel,Manual,Third,12.8,102.0,6.25,INNOVA 2.5 GX 7 STR,Toyota
2011,48000,Petrol,Manual,Second,18.6,79.4,1.8,BEAT LT,Chevrolet
2013,62000,CNG,Manual,First,26.6,58.16,2.8,WAGON R LXI CNG,Maruti
2015,31000,Petrol,Manual,First,18.7,88.7,4.9,JAZZ 1.2 S I VTEC,Honda
2010,75055,Petrol,Manual,First,18.06,75.0,2.25,MICRA XL PRIMO,Nissan
2017,51210,Petrol,Automatic,First,19.12,91.1,8.89,CIAZ AT ZXI,Maruti
2012,87000,Diesel,Automatic,First,12.55,168.5,15.0,FORTUNER 4X2 AT,Toyota
2018,17000,Diesel,Manual,First,26.1,99.0,5.65,ASPIRE AMBIENTE DIESEL,Ford
2014,57000,Diesel,Manual,First,20.77,88.8,7.0,ERTIGA ZDI,Maruti
2016,9370,Petrol,Manual,First,22.74,47.3,2.95,ALTO 800 LXI,Maruti
2013,53226,Petrol,Manual,First,19.4,86.8,3.3,BRIO V MT,Honda
2010,120000,Diesel,Manual,Second,16.2,110.0,3.5,VERNA TRANSFORM CRDI VGT SX ABS,Hyundai
2007,75055,Petrol,Manual,First,12.8,100.0,2.3,CITY 1.5 GXI,Honda
2017,37247,Diesel,Manual,First,19.67,126.2,13.69,CRETA 1.6 CRDI SX,Hyundai
2013,64000,Diesel,Manual,First,23.59,67.06,3.1,ETIOS LIVA GD,Toyota
2014,12000,Petrol,Manual,First,13.44,198.25,12.75,SONATA TRANSFORM 2.4 GDI MT,Hyundai
2017,40158,Diesel,Manual,First,19.67,126.2,13.75,CRETA 1.6 CRDI SX OPTION,Hyundai
2017,11000,Petrol,Manual,First,18.7,88.7,6.75,JAZZ 1.2 SV I VTEC,Honda
2014,70010,Diesel,Manual,First,20.54,103.6,5.25,VENTO DIESEL COMFORTLINE,Volkswagen
2015,82000,Diesel,Manual,First,16.0,140.0,8.75,XUV500 W6 2WD,Mahindra
2017,57259,Diesel,Manual,First,18.49,100.0,8.87,TUV 300 2015-2019 T8,Mahindra
2010,84000,Petrol,Automatic,Second,11.1,142.0,6.5,ACCORD 2001-2003 2.3 VTI L AT,Honda
2012,53000,Diesel,Manual,First,20.77,88.76,4.5,ERTIGA VDI,Maruti
2012,73670,Diesel,Manual,First,12.83,162.0,12.5,SSANGYONG REXTON RX5,Mahindra
2014,89540,Diesel,Automatic,First,12.55,168.5,16.8,FORTUNER 4X2 AT,Toyota
2016,85423,Diesel,Manual,First,20.77,88.8,8.75,ERTIGA ZDI,Maruti
2013,48823,Diesel,Automatic,First,19.5,126.24,8.5,ELANTRA CRDI SX AT,Hyundai
2011,35082,Petrol,Manual,First,20.36,78.9,2.21,I10 MAGNA 1.2,Hyundai
2012,126000,Petrol,Manual,First,16.8,34.2,1.6,OMNI MPI STD BSIV,Maruti
2016,19000,Petrol,Automatic,First,15.5,86.7,6.25,AMAZE VX AT I-VTECH,Honda
2007,69000,Petrol,Automatic,Second,12.9,130.0,2.25,CIVIC 2006-2010 1.8 V AT,Honda
2019,29836,Diesel,Automatic,First,17.9,136.0,25.75,CLA 200 CDI SPORT,Mercedes-Benz
2010,48002,Petrol,Manual,Second,13.14,157.8,6.75,SUPERB 1.8 TFSI MT,Skoda
2015,52324,Diesel,Manual,First,28.09,88.5,6.25,CIAZ ZDI PLUS SHVS,Maruti
2013,65000,Diesel,Manual,First,22.7,89.84,5.1,ECOSPORT 1.5 DV5 MT TITANIUM OPTIONAL,Ford
2009,66000,Diesel,Automatic,Second,8.7,224.34,10.75,M-CLASS ML 320 CDI,Mercedes-Benz
2016,75700,Diesel,Manual,First,24.0,70.0,5.7,GRAND I10 CRDI SPORTZ,Hyundai
2013,43000,Diesel,Manual,First,20.5,105.0,5.95,VENTO DIESEL BREEZE,Volkswagen
2012,42706,Diesel,Manual,First,25.44,56.3,2.4,BEAT DIESEL LT,Chevrolet
2013,35000,Diesel,Manual,First,17.21,100.0,3.49,QUANTO C6,Mahindra
2011,54348,Petrol,Automatic,First,19.2,80.0,4.0,I10 ASTA 1.2 AT WITH SUNROOF,Hyundai
2013,84000,Diesel,Manual,First,23.59,67.04,3.85,ETIOS LIVA 1.4 GD,Toyota
2010,63298,Petrol,Automatic,First,14.53,138.1,3.95,COROLLA ALTIS 2008-2013 1.8 VL AT,Toyota
2013,75049,Petrol,Manual,Second,20.36,78.9,3.0,I10 MAGNA 1.2,Hyundai
2018,24237,Petrol,Manual,First,18.16,86.8,6.7,FIGO ASPIRE 1.2 TI-VCT TITANIUM,Ford
2016,22767,Petrol,Manual,First,18.5,85.8,6.14,RITZ ZXI,Maruti
2012,58000,Petrol,Automatic,Second,15.0,98.6,4.4,I20 SPORTZ AT 1.4,Hyundai
2017,57000,Diesel,Manual,First,26.59,74.0,4.25,SWIFT DZIRE LDI,Maruti
2010,50161,Petrol,Automatic,First,8.77,97.7,25.93,7 SERIES 2007-2012 750LI,BMW
2016,45000,Diesel,Manual,First,22.7,118.0,7.0,S CROSS DDIS 320 ALPHA,Maruti
2017,68319,Diesel,Automatic,First,12.55,168.5,25.12,FORTUNER 4X4 AT,Toyota
2017,30711,Petrol,Manual,First,20.3,68.05,4.45,EON 1.0 MAGNA PLUS OPTION O,Hyundai
2011,38277,Diesel,Manual,First,21.9,90.0,2.4,I20 1.4 CRDI MAGNA,Hyundai
2012,115000,Diesel,Manual,Second,20.54,103.6,4.33,VENTO DIESEL HIGHLINE,Volkswagen
2017,46849,Petrol,Automatic,First,18.5,83.14,6.93,SWIFT DZIRE VXI AT,Maruti
2014,64000,Diesel,Manual,First,21.9,90.0,4.25,I20 MAGNA 1.4 CRDI,Hyundai
2010,130923,Diesel,Automatic,First,14.21,203.0,12.5,E-CLASS 2009-2013 E250 CDI BLUE EFFICIENCY,Mercedes-Benz
2015,15000,Petrol,Manual,First,18.9,82.0,4.9,GRAND I10 SPORTZ,Hyundai
2014,32720,Diesel,Manual,First,23.0,90.0,4.5,I20 1.4 CRDI SPORTZ,Hyundai
2016,12500,Petrol,Manual,First,25.17,53.3,3.0,KWID RXT,Renault
2015,59800,Petrol,Automatic,First,16.9,82.0,5.8,XCENT 1.2 KAPPA AT SX OPTION,Hyundai
2011,54211,Petrol,Manual,First,15.04,103.6,3.33,VENTO PETROL HIGHLINE,Volkswagen
2015,62242,Diesel,Automatic,First,14.39,163.7,6.62,CRUZE LTZ AT,Chevrolet
2015,54000,Diesel,Manual,Second,19.01,108.5,5.75,TERRANO XL 110 PS,Nissan
2012,65000,Diesel,Manual,First,22.32,126.32,6.2,VERNA 1.6 SX,Hyundai
2015,55000,Petrol,Automatic,First,23.1,67.04,3.5,CELERIO VXI AMT,Maruti
2010,71000,Petrol,Manual,First,18.9,67.1,2.0,WAGON R LXI,Maruti
2012,70000,Diesel,Manual,First,21.9,88.8,4.0,I20 MAGNA OPTIONAL 1.4 CRDI,Hyundai
2011,53000,Petrol,Automatic,First,12.3,163.2,9.5,A4 1.8 TFSI,Audi
2013,43000,Diesel,Automatic,First,17.05,184.0,17.5,X1 SDRIVE20D,BMW
2015,54000,Petrol,Automatic,First,14.3,103.52,6.11,RAPID 1.6 MPI AT ELEGANCE PLUS,Skoda
2014,51000,Petrol,Manual,First,20.36,78.9,3.75,I10 MAGNA,Hyundai
2007,78000,Diesel,Manual,Second,10.5,107.2,6.2,PAJERO 2.8 GLX CRZ,Mitsubishi
2014,25000,Diesel,Manual,First,26.0,98.6,6.15,CITY I DTEC SV,Honda
2012,12600,Petrol,Manual,First,20.92,67.1,2.4,ALTO K10 2010-2014 VXI,Maruti
2009,80000,Diesel,Manual,Fourth & Above,17.8,75.0,2.15,SWIFT LDI BSIII,Maruti
2016,21000,Petrol,Manual,First,18.9,82.0,3.75,GRAND I10 MAGNA,Hyundai
2011,32000,Petrol,Manual,Second,15.6,70.0,2.15,FIGO PETROL ZXI,Ford
2015,50000,Petrol,Manual,First,18.9,81.86,4.75,GRAND I10 SPORTZ EDITION,Hyundai
2010,47500,Petrol,Manual,First,15.5,103.3,2.45,SX4 VXI BSIV,Maruti
2017,7500,Petrol,Manual,First,17.4,117.3,11.15,CITY I-VTEC VX,Honda
2016,68163,Diesel,Automatic,First,19.6,108.45,8.9,DUSTER 110PS DIESEL RXZ AMT,Renault
2014,61000,Diesel,Manual,First,25.8,98.6,4.35,AMAZE S I-DTECH,Honda
2015,100000,Diesel,Manual,Second,12.99,100.6,12.0,INNOVA 2.5 Z DIESEL 7 SEATER,Toyota
2009,61500,Diesel,Automatic,Second,16.07,181.0,8.5,3 SERIES 320D HIGHLINE,BMW
2017,42883,Petrol,Manual,First,19.81,68.05,4.27,I10 MAGNA 1.1 ITECH SE,Hyundai
2012,97000,Diesel,Manual,Second,20.45,83.8,4.25,DUSTER 85PS DIESEL RXL OPTIONAL WITH NAV,Renault
2010,39525,Petrol,Automatic,First,11.3,170.0,9.25,OUTLANDER 2.4,Mitsubishi
2017,35384,Diesel,Manual,First,24.3,88.5,8.61,VITARA BREZZA LDI,Maruti
2010,46000,Diesel,Automatic,First,11.8,97.7,28.0,R-CLASS R350 CDI 4MATIC,Mercedes-Benz
2018,32189,Diesel,Manual,First,23.0,98.96,9.25,ECOSPORT 1.5 DIESEL TITANIUM,Ford
2016,27000,Diesel,Automatic,First,19.08,126.2,8.6,VERNA 1.6 CRDI AT SX OPTION,Hyundai
2018,22734,Petrol,Manual,First,16.47,74.0,7.53,POLO 1.2 MPI HIGHLINE,Volkswagen
2014,58002,Diesel,Manual,First,19.64,108.45,5.75,DUSTER 110PS DIESEL RXL,Renault
2012,31500,Petrol,Automatic,First,16.5,86.8,4.15,BRIO S OPTION AT,Honda
2017,30933,Petrol,Manual,First,18.16,86.8,5.84,FIGO 2015-2019 1.2P TITANIUM MT,Ford
2012,27090,Diesel,Automatic,First,18.53,187.74,16.5,A6 2.0 TDI DESIGN EDITION,Audi
2015,29500,Diesel,Automatic,First,15.97,97.7,43.0,X5 2014-2019 XDRIVE 30D DESIGN PURE EXPERIENCE 7 SEATER,BMW
2013,45000,Petrol,Manual,First,20.36,78.9,3.55,I10 SPORTZ OPTION,Hyundai
2018,11691,Petrol,Manual,First,18.6,81.83,8.9,I20 1.2 ASTA OPTION,Hyundai
2006,121000,Diesel,Manual,Second,16.4,90.0,2.5,OCTAVIA L AND K 1.9 TDI MT,Skoda
2010,118077,Diesel,Manual,First,16.2,110.0,3.85,VERNA TRANSFORM SX VGT CRDI,Hyundai
