Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Price,Model,Brand
2008,78000,Diesel,Manual,Second,19.3,73.9,2138.77,SWIFT DZIRE LDI,MARUTI
2016,78000,Diesel,Manual,First,25.0,69.01,2138.77,INDIGO ECS ELS BS IV,TATA
2016,52000,Diesel,Manual,First,28.4,74.0,5532.905,SWIFT LDI,MARUTI
2016,30000,Petrol,Automatic,First,23.1,67.04,3245.351,CELERIO VXI AT,MARUTI
2016,19254,Diesel,Automatic,First,14.69,258.0,44356.23,5 SERIES 2013-2017 530D M SPORT,BMW
2015,29651,Petrol,Manual,First,16.47,74.0,5979.257,POLO 1.2 MPI HIGHLINE,VOLKSWAGEN
2011,80000,Diesel,Manual,First,13.93,138.03,4184.55,SAFARI DICOR 2.2 LX 4X2,TATA
2018,2971,Petrol,Automatic,First,13.6,181.0,36963.525,COOPER S CARBON EDITION,MINI
2015,21400,Petrol,Manual,First,15.6,70.0,3719.6,FIGO PETROL TITANIUM,FORD
2015,77000,Diesel,Manual,First,26.0,98.6,6490.702,CITY I DTEC V,HONDA
2006,80000,Diesel,Manual,Second,12.6,112.0,1627.325,TUCSON CRDI,HYUNDAI
2013,81755,Diesel,Manual,First,20.0,108.5,4417.025,LAURA AMBIENTE 2.0 TDI CR MT,SKODA
2016,99593,Diesel,Manual,First,11.5,171.0,21852.649999999998,FORTUNER 3.0 DIESEL,TOYOTA
2014,39791,Diesel,Manual,First,22.32,126.32,6964.951,VERNA 1.6 SX,HYUNDAI
2015,113000,Diesel,Manual,First,15.1,140.0,10089.414999999999,XUV500 W6 2WD,MAHINDRA
2017,24000,Petrol,Manual,First,25.17,53.3,3254.65,KWID RXT,RENAULT
2015,39000,Petrol,Manual,Second,18.6,81.83,5858.37,I20 ASTA 1.2,HYUNDAI
2012,37000,Petrol,Automatic,First,15.6,116.3,6276.825,CITY V AT,HONDA
2017,61108,Diesel,Automatic,First,10.91,197.0,26855.512,ENDEAVOUR 3.2 TITANIUM AT 4X4,FORD
2016,61648,Petrol,Automatic,First,13.7,157.75,13232.477,SUPERB ELEGANCE 1.8 TSI AT,SKODA
2012,37000,Diesel,Automatic,Third,22.69,190.0,13948.5,3 SERIES 320D SPORT,BMW
2013,53000,CNG,Manual,First,22.8,80.9,5393.42,ERTIGA VXI CNG,MARUTI
2013,65000,Diesel,Manual,First,23.2,73.94,3487.125,RITZ LDI,MARUTI
2005,120000,Petrol,Manual,First,0.0,97.7,1069.385,SANTRO XING XP,HYUNDAI
2011,148009,Diesel,Manual,Second,11.5,171.0,11856.225,FORTUNER 3.0 DIESEL,TOYOTA
2009,53001,Petrol,Manual,First,16.1,88.2,1813.3049999999998,SWIFT LXI BSIII,MARUTI
2018,22345,Petrol,Manual,First,20.3,84.0,4603.005,TIGOR 1.2 REVOTRON XT,TATA
2015,50000,Petrol,Automatic,First,18.0,117.3,7671.675,CITY I VTEC CVT VX,HONDA
2013,48183,Diesel,Automatic,First,13.2,170.0,19518.601,3 SERIES 320D,BMW
2010,93000,Diesel,Automatic,Second,14.21,203.0,16273.25,E-CLASS 2009-2013 E250 CDI BLUE EFFICIENCY,MERCEDES-BENZ
2015,53500,Diesel,Manual,First,28.4,74.0,4984.264,SWIFT VDI,MARUTI
2014,17585,Petrol,Manual,First,16.02,93.7,5904.865,ERTIGA VXI,MARUTI
2011,36226,Petrol,Manual,First,17.01,121.3,2743.205,VERNA 1.6 VTVT,HYUNDAI
2019,25899,Diesel,Automatic,First,12.63,147.5,51795.43,ROVER DISCOVERY SPORT TD4 HSE,LAND
2009,60170,Petrol,Manual,First,0.0,62.0,1069.385,SANTRO XING GL,HYUNDAI
2017,11200,Diesel,Automatic,First,19.27,167.62,34871.25,NEW C-CLASS C 220 CDI STYLE,MERCEDES-BENZ
2017,49045,Petrol,Manual,First,20.36,78.9,3784.693,I10 MAGNA 1.2,HYUNDAI
2012,45000,Diesel,Manual,First,22.07,73.9,2780.4010000000003,POLO DIESEL COMFORTLINE 1.2L,VOLKSWAGEN
2017,40000,Diesel,Manual,First,24.3,88.5,7346.21,VITARA BREZZA VDI OPTION,MARUTI
2016,36600,Diesel,Manual,First,19.87,83.8,6964.951,DUSTER 85PS DIESEL RXL,RENAULT
2009,117000,Diesel,Manual,First,18.0,75.0,1022.8900000000001,INDICA VISTA AQUA 1.3 QUADRAJET,TATA
2016,16000,Diesel,Automatic,First,11.3,254.8,52074.4,GL-CLASS 350 CDI BLUE EFFICIENCY,MERCEDES-BENZ
2016,50000,Diesel,Manual,First,25.4,73.97,3254.65,XCENT 1.2 CRDI S,HYUNDAI
2008,150000,Diesel,Manual,First,18.1,110.0,2789.7,VERNA CRDI SX ABS,HYUNDAI
2014,11000,Petrol,Manual,First,17.01,121.3,5672.389999999999,VERNA 1.6 SX VTVT,HYUNDAI
2010,102016,Petrol,Manual,First,15.6,70.0,2092.275,FIGO PETROL ZXI,FORD
2016,38000,Diesel,Manual,First,25.2,74.0,5532.905,SWIFT VDI OPTIONAL,MARUTI
2013,71491,Diesel,Manual,First,23.08,63.12,4603.005,PULSE RXL,RENAULT
2015,46354,Petrol,Manual,Second,16.47,74.0,5105.151,POLO 1.2 MPI HIGHLINE,VOLKSWAGEN
2019,87000,Diesel,Automatic,First,22.69,190.0,6202.433,3 SERIES 320D LUXURY LINE,BMW
2015,20765,Petrol,Manual,First,15.0,103.52,5811.875,RAPID 1.6 MPI ACTIVE,SKODA
2005,58000,Petrol,Manual,Second,0.0,97.7,1404.149,SANTRO GS,HYUNDAI
2014,51076,Diesel,Automatic,First,12.07,241.4,32434.912,Q7 3.0 TDI QUATTRO PREMIUM PLUS,AUDI
2016,84085,Diesel,Manual,First,26.21,88.5,6416.31,CIAZ VDI PLUS,MARUTI
2014,55000,Diesel,Manual,First,25.1,98.6,5570.101,CITY I DTEC VX,HONDA
2010,73000,Petrol,Automatic,First,10.93,272.0,9670.960000000001,E-CLASS 2009-2013 E350 PETROL,MERCEDES-BENZ
2012,50001,Diesel,Automatic,First,14.57,241.38,26967.1,A6 2011-2015 3.0 TDI QUATTRO PREMIUM PLUS,AUDI
2016,93166,Diesel,Manual,Second,14.02,118.3,5439.915,XYLO H4,MAHINDRA
2006,99583,Petrol,Automatic,Third,12.0,100.0,2055.0789999999997,CITY 1.5 EXI AT,HONDA
2010,72000,Petrol,Manual,First,15.5,103.3,2231.7599999999998,SX4 ZXI MT BSIV,MARUTI
2009,70000,Petrol,Manual,Third,14.53,138.1,2789.7,COROLLA ALTIS G,TOYOTA
2012,61000,Petrol,Automatic,Second,14.4,103.6,3487.125,VENTO PETROL HIGHLINE AT,VOLKSWAGEN
2015,66510,Petrol,Manual,First,21.1,55.2,2743.205,EON ERA PLUS,HYUNDAI
2011,84062,Diesel,Manual,First,20.0,108.5,5393.42,LAURA AMBITION 2.0 TDI CR MT,SKODA
2012,80799,Diesel,Manual,First,22.9,74.0,4556.51,SWIFT VDI,MARUTI
2018,5000,Petrol,Automatic,First,14.28,138.03,15761.804999999998,COROLLA ALTIS 1.8 VL CVT,TOYOTA
2013,92000,Diesel,Manual,First,12.99,100.0,11623.75,INNOVA 2.5 G (DIESEL) 8 SEATER,TOYOTA
2017,53000,Diesel,Manual,First,27.28,69.0,4649.5,TIAGO WIZZ 1.05 REVOTORQ,TATA
2015,39822,Petrol,Manual,First,15.41,103.52,4351.932,RAPID 1.6 MPI AMBITION,SKODA
2016,29000,Diesel,Automatic,First,10.91,197.0,27711.02,ENDEAVOUR 3.2 TITANIUM AT 4X4,FORD
2017,24214,Petrol,Manual,Second,25.17,53.3,3217.4539999999997,KWID RXL,RENAULT
2012,75000,Diesel,Manual,First,23.0,90.0,3719.6,I20 1.4 ASTA CRDI WITH AVN,HYUNDAI
2012,77216,Diesel,Manual,Second,17.5,106.0,4184.55,LAURA AMBIENTE,SKODA
2013,74290,Diesel,Manual,First,21.43,87.2,5458.513,COROLLA ALTIS DIESEL D4DG,TOYOTA
2015,61000,Diesel,Manual,First,15.4,120.0,8834.05,SCORPIO S8 8 SEATER,MAHINDRA
2013,44000,Diesel,Automatic,First,14.16,174.3,30221.75,Q5 2.0 TDI PREMIUM PLUS,AUDI
2014,74041,Diesel,Manual,First,18.2,73.8,3608.0119999999997,ENJOY TCDI LS 8 SEATER,CHEVROLET
2013,85846,Diesel,Automatic,First,22.69,190.0,12163.092,3 SERIES 320D,BMW
2012,52000,Diesel,Manual,First,21.64,84.8,3254.65,SUNNY 2011-2014 DIESEL XV,NISSAN
2010,47000,Petrol,Manual,Second,12.8,177.6,3254.65,ACCORD 2.4 MT,HONDA
2010,72010,Diesel,Manual,First,16.8,110.0,4138.055,VERNA CRDI,HYUNDAI
2015,15000,Petrol,Manual,First,16.8,34.2,2185.265,OMNI E MPI STD BS IV,MARUTI
2015,480000,Petrol,Manual,First,17.4,117.3,4649.5,CITY I VTEC SV,HONDA
2012,24720,Diesel,Automatic,Second,0.0,241.4,26037.2,A7 2011-2015 SPORTBACK,AUDI
2007,75000,Petrol,Manual,Second,16.6,68.0,1859.8,FIESTA 1.4 ZXI LEATHER,FORD
2015,57000,Diesel,Manual,First,22.54,88.73,5904.865,I20 1.4 ASTA,HYUNDAI
2015,41057,Diesel,Automatic,First,13.0,201.1,22903.436999999998,E-CLASS E250 CDI AVANTGRADE,MERCEDES-BENZ
2012,92000,CNG,Manual,Second,26.2,58.2,2789.7,WAGON R LXI CNG,MARUTI
2016,20000,Diesel,Manual,First,22.77,98.59,7346.21,ECOSPORT 1.5 TDCI TREND PLUS,FORD
2011,52359,Petrol,Manual,First,18.5,80.0,3022.1749999999997,I20 1.2 MAGNA,HYUNDAI
2016,17000,Petrol,Manual,Second,17.8,117.3,7671.675,CITY I VTEC V,HONDA
2011,39002,Diesel,Manual,First,23.08,63.1,2650.215,MICRA DIESEL XV,NISSAN
2010,129986,Diesel,Manual,Second,20.0,68.0,2975.6800000000003,FIGO DIESEL EXI,FORD
2013,45000,Petrol,Manual,First,18.44,75.0,1627.325,MICRA XL,NISSAN
2013,41300,Diesel,Manual,First,17.8,97.7,3143.062,SWIFT VDI BSIV,MARUTI
2009,82002,Petrol,Manual,Second,12.8,177.6,5346.925,ACCORD 2.4 MT,HONDA
2010,67000,Petrol,Automatic,First,13.7,157.75,4370.53,SUPERB ELEGANCE 1.8 TSI AT,SKODA
2017,21260,Petrol,Manual,First,14.0,35.0,2696.71,OMNI 8 SEATER BSIV,MARUTI
2012,55362,Diesel,Manual,First,21.9,88.8,3952.075,I20 MAGNA OPTIONAL 1.4 CRDI,HYUNDAI
2017,13000,Diesel,Automatic,First,17.01,126.2,13483.55,CRETA 1.6 CRDI AT SX PLUS,HYUNDAI
2016,45725,Diesel,Manual,First,25.2,74.0,4965.666,SWIFT VDI BSIV,MARUTI
2014,105000,Diesel,Manual,First,25.2,74.0,3580.115,SWIFT LDI BSIV,MARUTI
2009,156056,Diesel,Manual,First,12.8,102.0,7904.15,INNOVA 2.5 G (DIESEL) 8 SEATER BS IV,TOYOTA
2016,135000,Diesel,Manual,First,24.4,71.0,3905.58,XCENT 1.1 CRDI BASE,HYUNDAI
2016,67000,Diesel,Manual,First,20.77,88.7,6276.825,ERTIGA PASEO VDI,MARUTI
2016,90000,Diesel,Automatic,First,10.91,197.2,24177.399999999998,ENDEAVOUR 3.2 TREND AT 4X4,FORD
2019,32251,Diesel,Manual,First,22.54,88.73,8006.438999999999,I20 1.4 SPORTZ,HYUNDAI
2009,47000,Petrol,Manual,First,19.0,67.1,1357.654,ZEN ESTILO LXI BS IV,MARUTI
2011,75308,Diesel,Manual,Second,21.1,73.9,2603.72,RITZ VDI,MARUTI
2018,44202,CNG,Manual,First,32.26,58.2,3719.6,ALTO K10 LXI CNG OPTIONAL,MARUTI
2014,58000,Petrol,Manual,First,17.0,118.0,5086.553,CITY 1.5 S MT,HONDA
2009,60000,Petrol,Manual,First,17.5,85.8,2278.255,SWIFT DZIRE ZXI,MARUTI
2014,45000,Diesel,Automatic,First,17.05,184.0,19992.85,X1 SDRIVE 20D SPORTLINE,BMW
2010,41195,Petrol,Manual,First,15.0,90.0,1283.262,MANZA AQUA SAFIRE,TATA
2016,89000,Diesel,Manual,First,16.0,140.0,12553.65,XUV500 W10 2WD,MAHINDRA
2009,60510,Petrol,Automatic,Second,16.95,78.9,2882.69,I10 SPORTZ AT,HYUNDAI
2016,8500,Petrol,Manual,First,21.4,83.1,5105.151,BALENO SIGMA 1.2,MARUTI
2017,35981,Diesel,Manual,First,24.3,88.5,8843.349,VITARA BREZZA ZDI PLUS DUAL TONE,MARUTI
2012,23152,Petrol,Manual,First,15.6,70.02,2222.4610000000002,FIGO PETROL ZXI,FORD
2014,74663,CNG,Manual,First,33.54,67.04,3022.1749999999997,WAGON R CNG LXI,MARUTI
2014,61529,Petrol,Automatic,First,18.19,103.5,5253.935,VENTO SPORT 1.2 TSI AT,VOLKSWAGEN
2010,91596,Diesel,Manual,First,14.95,93.7,1720.315,XYLO D2 BS III,MAHINDRA
2019,14298,Petrol,Automatic,First,13.33,340.0,1878.398,CAYENNE BASE,PORSCHE
2013,83327,Diesel,Manual,First,19.3,73.9,5393.42,SWIFT DZIRE VDI,MARUTI
2017,22857,Petrol,Manual,First,16.2,74.0,6416.31,POLO 1.2 MPI HIGHLINE PLUS,VOLKSWAGEN
2013,34620,Petrol,Manual,Second,17.01,121.3,4974.964999999999,VERNA 1.6 VTVT,HYUNDAI
2010,56000,Petrol,Manual,First,19.81,68.05,2650.215,I10 ERA 1.1,HYUNDAI
2014,81000,Diesel,Automatic,First,13.0,204.0,21155.225,E-CLASS E250 CDI LAUNCH EDITION,MERCEDES-BENZ
1998,95150,Petrol,Manual,Third,17.3,60.0,418.455,ZEN LXI,MARUTI
2013,32776,Petrol,Manual,First,20.36,78.9,4314.736,I10 SPORTZ,HYUNDAI
2016,51587,Diesel,Manual,First,25.8,98.6,4900.572999999999,AMAZE S I-DTECH,HONDA
2016,36000,Diesel,Manual,First,14.1,148.0,9299.0,SAFARI STORME VX,TATA
2015,22000,Petrol,Manual,First,18.5,86.8,3673.105,BRIO 1.2 S MT,HONDA
2010,30754,Petrol,Manual,First,17.0,80.0,3143.062,I20 ASTA,HYUNDAI
2018,37109,Petrol,Manual,First,14.69,120.33,15622.32,JETTA 2012-2014 1.4 TSI,VOLKSWAGEN
2010,45000,Petrol,Manual,First,16.7,88.8,1850.501,JAZZ SELECT EDITION,HONDA
2017,33284,Petrol,Manual,First,18.9,82.0,5430.616,GRAND I10 SPORTZ,HYUNDAI
2016,55115,Diesel,Automatic,First,14.74,270.9,33615.884999999995,XF DIESEL,JAGUAR
2014,18000,Diesel,Automatic,First,16.36,187.7,23898.43,XF 2.2 LITRE LUXURY,JAGUAR
2013,130790,Diesel,Manual,First,16.0,140.0,8592.276,XUV500 W8 2WD,MAHINDRA
2015,16607,Diesel,Manual,First,22.7,118.0,7113.735000000001,S CROSS DDIS 320 ALPHA,MARUTI
2015,32205,Diesel,Automatic,First,17.11,174.33,23535.768999999997,A4 2.0 TDI 177 BHP PREMIUM PLUS,AUDI
2013,67000,Diesel,Manual,First,19.01,108.45,4417.025,DUSTER 110PS DIESEL RXZ,RENAULT
2014,57676,Petrol,Manual,First,19.1,85.8,6221.031,SWIFT DZIRE VXI,MARUTI
2012,41000,Petrol,Manual,First,16.47,73.9,2882.69,POLO PETROL TRENDLINE 1.2L,VOLKSWAGEN
2012,65000,Petrol,Manual,First,19.7,35.0,1441.345,OMNI 8 SEATER BSII,MARUTI
2019,12153,Petrol,Automatic,First,18.9,81.86,6360.516,GRAND I10 1.2 KAPPA MAGNA AT,HYUNDAI
2014,16810,Petrol,Manual,First,25.4,37.5,1487.8400000000001,NANO TWIST XT,TATA
2017,61221,Petrol,Automatic,First,17.84,147.51,20206.727,A4 30 TFSI PREMIUM PLUS,AUDI
2015,22000,Petrol,Manual,First,16.47,74.0,4417.025,POLO 1.2 MPI HIGHLINE,VOLKSWAGEN
2015,63714,Petrol,Manual,First,22.74,47.3,2278.255,ALTO 800 LXI,MARUTI
2019,14857,Diesel,Automatic,First,20.7,113.98,29338.345,COOPER 5 DOOR D,MINI
2012,69000,Diesel,Automatic,Second,15.2,140.8,9531.475,A4 NEW 2.0 TDI MULTITRONIC,AUDI
2019,14648,Diesel,Manual,First,12.62,158.0,25442.064,ENDEAVOUR TITANIUM 4X2,FORD
2013,100000,Petrol,Manual,Second,15.8,110.0,6044.349999999999,ECOSPORT 1.5 TI VCT MT TITANIUM,FORD
2016,22000,Petrol,Manual,First,18.9,82.0,3952.075,GRAND I10 MAGNA,HYUNDAI
2014,10000,Petrol,Manual,First,18.2,82.4,5114.45,SAIL 1.2 LS,CHEVROLET
2015,107000,Petrol,Manual,First,20.85,83.14,3719.6,SWIFT DZIRE LXI,MARUTI
2017,48198,Petrol,Manual,First,17.57,88.7,4324.035,ZEST REVOTRON 1.2T XM,TATA
2015,15000,Diesel,Automatic,First,19.27,170.0,26502.149999999998,NEW C-CLASS C 220 CDI AVANTGARDE,MERCEDES-BENZ
2014,80073,Diesel,Manual,First,17.3,163.7,6611.589,CRUZE LTZ,CHEVROLET
2013,85388,Diesel,Manual,First,21.1,73.9,3626.6099999999997,RITZ VDI,MARUTI
2017,14700,Petrol,Manual,First,18.9,81.86,5207.44,GRAND I10 1.2 KAPPA SPORTZ OPTION,HYUNDAI
2012,150000,Diesel,Manual,Third,28.4,73.75,2092.275,DZIRE LDI,MARUTI
2011,34994,Diesel,Manual,First,22.32,126.32,3626.6099999999997,VERNA 1.6 SX,HYUNDAI
2014,82536,Diesel,Automatic,First,14.74,270.9,26623.036999999997,XF DIESEL,JAGUAR
2013,82000,Petrol,Automatic,First,13.7,157.75,6741.775,SUPERB ELEGANCE 1.8 TSI AT,SKODA
2006,52000,Petrol,Manual,Second,18.9,67.1,1859.8,WAGON R LXI,MARUTI
2011,20000,Petrol,Manual,First,16.47,73.9,3254.65,POLO PETROL HIGHLINE 1.2L,VOLKSWAGEN
2011,55000,Petrol,Manual,First,14.8,130.2,4649.5,CIVIC 2010-2013 1.8 S MT,HONDA
2015,47001,CNG,Manual,First,20.0,63.0,3459.228,EECO CNG 5 SEATER AC,MARUTI
2014,52000,Petrol,Manual,First,22.5,67.04,3208.155,WAGON R VXI,MARUTI
2013,43284,Diesel,Manual,First,23.4,74.0,4184.55,SWIFT DZIRE VDI,MARUTI
2018,23875,Petrol,Automatic,First,13.0,121.3,13353.364,CRETA 1.6 SX PLUS PETROL AUTOMATIC,HYUNDAI
2016,51866,Petrol,Manual,First,18.9,82.0,5114.45,GRAND I10 ASTA,HYUNDAI
2013,69000,Diesel,Manual,First,23.08,63.1,2789.7,MICRA DIESEL XV PREMIUM,NISSAN
2017,62788,Petrol,Manual,First,18.9,81.86,5653.792,GRAND I10 1.2 KAPPA ASTA,HYUNDAI
2013,150000,Diesel,Manual,First,20.54,103.6,4649.5,VENTO DIESEL HIGHLINE,VOLKSWAGEN
2015,47566,Diesel,Automatic,First,12.55,168.5,18830.475,FORTUNER 4X2 AT,TOYOTA
2002,67000,Petrol,Manual,Third,0.0,97.7,1115.8799999999999,SANTRO GS ZIPDRIVE - EURO II,HYUNDAI
2018,20300,Diesel,Automatic,First,11.36,171.5,16738.2,INNOVA CRYSTA 2.8 GX AT,TOYOTA
2015,48300,Diesel,Automatic,First,20.0,107.3,16273.25,A CLASS A180 CDI,MERCEDES-BENZ
2013,30000,Petrol,Manual,First,21.1,55.2,1952.79,EON D LITE,HYUNDAI
2012,36000,Diesel,Manual,Second,22.7,126.24,6974.25,ELANTRA CRDI SX,HYUNDAI
2015,27641,Diesel,Automatic,Second,20.7,113.98,23033.623,COOPER 3 DOOR D,MINI
2015,60000,Diesel,Manual,First,19.64,108.45,8043.635,DUSTER 110PS DIESEL RXZ OPTION,RENAULT
2019,9000,Diesel,Automatic,First,10.91,197.0,33011.45,ENDEAVOUR 3.2 TITANIUM AT 4X4,FORD
2014,60750,Petrol,Manual,First,14.28,138.03,9763.949999999999,COROLLA ALTIS GL MT,TOYOTA
2018,9000,Diesel,Manual,First,14.0,155.0,12088.699999999999,XUV500 W7,MAHINDRA
2012,41100,Diesel,Automatic,First,16.77,261.49,24642.35,7 SERIES 730LD DESIGN PURE EXCELLENCE CBU,BMW
2004,60000,Petrol,Manual,Second,17.3,64.0,1301.86,WAGON R LX BSIII,MARUTI
2017,38424,Petrol,Manual,First,17.8,117.3,6983.549,CITY I VTEC SV,HONDA
2014,50000,Diesel,Manual,First,22.9,74.0,3998.5699999999997,SWIFT VDI,MARUTI
2015,19000,Petrol,Automatic,First,18.0,117.3,8322.605,CITY I-VTEC CVT VX,HONDA
2015,58734,Diesel,Manual,First,20.77,88.76,6425.609,ERTIGA VDI,MARUTI
2016,65257,Diesel,Manual,First,19.01,108.45,9066.525,DUSTER 110PS DIESEL RXZ,RENAULT
2010,130000,Diesel,Manual,Second,19.3,73.9,3719.6,SWIFT DZIRE VDI,MARUTI
2011,79000,Diesel,Manual,First,23.2,73.94,3394.1349999999998,RITZ VDI,MARUTI
2013,78000,Diesel,Manual,First,15.1,140.0,9996.425,XUV500 W8 4WD,MAHINDRA
2015,49133,Petrol,Manual,First,19.4,86.8,4193.848999999999,BRIO S MT,HONDA
2016,22769,Diesel,Automatic,First,0.0,165.0,45769.678,M-CLASS ML 350 4MATIC,MERCEDES-BENZ
2014,54448,Diesel,Manual,First,21.02,88.8,3440.63,MANZA CLUB CLASS QUADRAJET90 LS,TATA
2014,158793,Diesel,Manual,First,12.8,102.0,12079.401,INNOVA 2.5 V DIESEL 7-SEATER,TOYOTA
2015,62088,Petrol,Manual,First,18.6,85.8,3859.085,SWIFT VXI,MARUTI
2012,14800,Petrol,Manual,First,17.01,121.3,4091.5600000000004,VERNA 1.6 EX VTVT,HYUNDAI
2015,26000,Petrol,Manual,First,17.3,117.3,3952.075,MOBILIO S I VTEC,HONDA
2017,32005,Petrol,Manual,First,18.0,86.7,3952.075,AMAZE S I-VTECH,HONDA
2017,35000,Petrol,Automatic,First,18.0,117.3,7160.23,CITY I-VTEC CVT VX,HONDA
2015,52000,Diesel,Automatic,First,12.7,187.7,36963.525,ROVER RANGE ROVER 2.2L DYNAMIC,LAND
2017,11000,Petrol,Manual,First,17.4,117.3,7904.15,CITY I-VTEC V,HONDA
2008,62000,Petrol,Automatic,First,9.5,231.1,6509.3,E-CLASS 280 ELEGANCE,MERCEDES-BENZ
2002,65134,Petrol,Manual,Third,13.8,70.0,743.9200000000001,IKON 1.3 FLAIR,FORD
2013,71000,Diesel,Manual,First,13.0,168.5,14180.975,FORTUNER 4X2 MANUAL,TOYOTA
2008,51366,Petrol,Manual,First,19.0,66.1,2092.275,A-STAR VXI,MARUTI
2016,46300,Diesel,Manual,First,14.07,83.1,4510.014999999999,SUMO EX,TATA
2012,60908,Petrol,Automatic,Second,15.6,116.3,5969.958,CITY V AT,HONDA
2012,93450,Diesel,Manual,Second,23.19,63.12,2324.75,MICRA XV D,NISSAN
2011,104000,Diesel,Automatic,First,19.08,126.32,5346.925,VERNA SX CRDI AT,HYUNDAI
2003,52000,Petrol,Manual,First,16.1,37.0,464.95,800 STD,MARUTI
2015,42999,Diesel,Manual,First,15.1,140.0,10712.447999999999,XUV500 W8 4WD,MAHINDRA
2014,90000,Diesel,Manual,First,21.5,88.8,4184.55,SX4 VDI,MARUTI
2013,72000,Petrol,Automatic,First,15.0,98.6,4417.025,I20 SPORTZ AT 1.4,HYUNDAI
2019,54321,Diesel,Manual,First,19.67,126.2,12590.846,CRETA 1.6 CRDI SX,HYUNDAI
2015,59630,Diesel,Automatic,First,13.0,201.1,21768.959,E-CLASS E250 CDI AVANTGRADE,MERCEDES-BENZ
2013,116000,Diesel,Automatic,Second,12.55,168.5,17900.575,FORTUNER 4X2 AT,TOYOTA
2015,34000,Diesel,Automatic,First,9.0,181.0,18598.0,S60 D4 KINETIC,VOLVO
2011,70000,Diesel,Automatic,First,14.21,203.0,12088.699999999999,E-CLASS 2009-2013 E250 CDI AVANTGARDE,MERCEDES-BENZ
2010,80000,Petrol,Manual,First,10.2,180.0,3710.301,ACCORD 2.4 ELEGANCE M/T,HONDA
2015,110000,Diesel,Manual,First,25.8,98.6,4324.035,AMAZE S I-DTECH,HONDA
2013,56454,Diesel,Manual,First,28.4,73.75,4324.035,DZIRE ZDI,MARUTI
2013,60000,Petrol,Manual,First,18.6,85.8,2929.185,SWIFT LXI,MARUTI
2013,56000,Petrol,Automatic,First,14.53,138.1,7671.675,COROLLA ALTIS G HV AT,TOYOTA
2012,63000,Diesel,Automatic,Second,11.49,335.3,60443.5,ROVER RANGE ROVER VOGUE SE 4.4 SDV8,LAND
2012,63000,Diesel,Manual,First,22.9,74.0,4184.55,SWIFT VDI,MARUTI
2017,15050,Diesel,Manual,First,16.3,170.0,16273.25,COMPASS 2.0 LIMITED OPTION 4X4,JEEP
2016,29401,Petrol,Manual,First,20.4,81.8,4007.8689999999997,SWIFT VXI BSIV,MARUTI
2016,25238,Petrol,Manual,First,18.7,88.7,5765.38,JAZZ 1.2 SV I VTEC,HONDA
2011,79000,Diesel,Manual,First,23.59,97.7,4342.633,ETIOS GD,TOYOTA
2011,58752,Petrol,Manual,First,16.47,73.9,3087.2679999999996,POLO PETROL TRENDLINE 1.2L,VOLKSWAGEN
2011,62000,Petrol,Automatic,First,12.9,130.0,3487.125,CIVIC 2006-2010 1.8 V AT,HONDA
2013,132000,Petrol,Manual,First,16.78,88.73,4370.53,ETIOS G SP,TOYOTA
2016,51000,Petrol,Manual,First,17.01,121.3,6044.349999999999,VERNA 1.6 SX VTVT,HYUNDAI
2009,185200,Diesel,Manual,First,12.8,102.0,6741.775,INNOVA 2.5 G4 DIESEL 8-SEATER,TOYOTA
2016,61717,Diesel,Manual,First,22.7,118.0,8313.305999999999,SX4 S CROSS DDIS 320 ZETA,MARUTI
2018,8896,Petrol,Manual,First,19.0,94.68,6825.465999999999,FREESTYLE TITANIUM PLUS PETROL,FORD
2016,17000,Petrol,Manual,First,21.4,83.1,6416.31,BALENO ALPHA 1.2,MARUTI
2016,31378,Petrol,Manual,First,18.2,88.7,5486.41,JAZZ V,HONDA
2013,114000,Diesel,Automatic,First,22.32,126.3,6276.825,VERNA 1.6 CRDI EX AT,HYUNDAI
2014,81000,Diesel,Manual,First,25.8,98.6,3812.5899999999997,AMAZE VX I-DTEC,HONDA
2017,31000,Diesel,Automatic,First,18.51,147.51,25107.3,Q3 30 TDI PREMIUM FWD,AUDI
2014,35000,Petrol,Manual,First,15.0,103.52,4184.55,RAPID 2013-2016 1.6 MPI AMBITION,SKODA
2013,60001,Diesel,Automatic,First,17.11,174.33,13483.55,A4 2.0 TDI 177 BHP PREMIUM PLUS,AUDI
2014,75074,Diesel,Manual,First,23.4,74.0,4881.974999999999,SWIFT DZIRE VDI,MARUTI
2012,80000,Diesel,Manual,Second,22.3,74.0,1115.8799999999999,INDICA VISTA QUADRAJET LS,TATA
2006,147350,Diesel,Manual,Second,12.99,100.6,4603.005,INNOVA 2.5 G (DIESEL) 8 SEATER,TOYOTA
2013,60000,Diesel,Manual,First,19.64,108.45,6974.25,DUSTER 110PS DIESEL RXZ PLUS,RENAULT
2015,7501,Petrol,Automatic,First,10.0,333.0,44635.2,E-CLASS E400 CABRIOLET,MERCEDES-BENZ
2015,58000,Diesel,Manual,First,25.8,98.6,4138.055,AMAZE S I-DTECH,HONDA
2018,29277,Diesel,Automatic,First,11.57,254.79,55468.534999999996,GLE 350D,MERCEDES-BENZ
2015,57034,Diesel,Manual,First,23.2,73.94,4072.962,RITZ VDI,MARUTI
2016,40810,Diesel,Manual,First,28.09,88.5,7346.21,CIAZ ZDI PLUS SHVS,MARUTI
